Name, Median Time, Min Time, Max Time, Median Frame Index, Min Frame Index, Max Frame Index, Min Depth, Max Depth, Total Time, Mean Time, Time Lower Quartile, Time Upper Quartile, Count Total, Count Median, Count Min, Count Max, Number of frames containing Marker, First Frame Index, Time Min Individual, Time Max Individual, Min Individual Frame, Max Individual Frame, Time at Median Frame
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_pointerCurrentRaycast()",0.000216,0.000187,0.001941,231,281,271,9,10,0.0227319999248721,0.0002525778,0.00021,0.000223,270,3,3,3,90,198,5.4E-05,0.0018,239,271,0
"EarlyUpdate.ClearIntermediateRenderers",0.000216,8.7E-05,0.000705,307,301,241,2,2,0.0738689998252084,0.00024623,0.000153,0.000315,300,1,1,1,300,198,8.7E-05,0.000705,301,241,0.000113
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInputModule.get_eventSystem()",0.000215,0.000177,0.000741,454,325,283,6,9,0.0820740003109677,0.00027358,0.000201,0.000394,1260,3,3,7,300,198,4.8E-05,0.000208,239,283,0.000195
"UnityEngine.CoreModule.dll!UnityEngine::RenderTexture.IsCreated()",0.000213,0.000176,0.000511,279,362,300,12,12,0.0666989999735961,0.00022233,0.000202,0.000228,300,1,1,1,300,198,0.000176,0.000511,362,300,0.000228
"mscorlib.dll!System::Object.__castclass_with_cache()",0.000211,0.000172,0.000497,299,268,277,7,7,0.0675740002225211,0.0002252467,0.000196,0.000248,600,2,2,2,300,198,5.9E-05,0.000361,220,277,0.000187
"FixedUpdate.DirectorFixedSampleTime",0.000211,0.000144,0.010235,284,262,247,2,2,0.072797999411705,0.0002716343,0.00019,0.000239,294,1,1,2,268,198,0.000144,0.010235,262,247,0.000253
"UnityEngine.UI.dll!UnityEngine.UI::ClipperRegistry.get_instance()",0.00021,0.000113,0.000512,223,436,217,9,9,0.0667910000338452,0.0002226367,0.000201,0.000236,300,1,1,1,300,198,0.000113,0.000512,436,217,0.000198
"PreLateUpdate.LegacyAnimationUpdate",0.000209,0.000131,0.002797,397,309,428,2,2,0.0739889998658327,0.00024663,0.000176,0.000261,300,1,1,1,300,198,0.000131,0.002797,309,428,0.000177
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.get_implementation()",0.000208,0.000107,0.007504,271,438,307,3,3,0.0735470001491194,0.0002451567,0.000196,0.000225,600,2,2,2,300,198,4.8E-05,0.007329,208,307,0.000214
"Render.MotionVectors",0.000208,0.000125,0.004453,222,221,401,4,4,0.0828140005614841,0.0002760467,0.000176,0.000258,300,1,1,1,300,198,0.000125,0.004453,221,401,0.000203
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_width()",0.000208,0.00015,0.005077,255,479,338,7,7,0.0698920001814258,0.0002329733,0.000197,0.000221,900,3,3,3,300,198,4.4E-05,0.00495,479,338,0.000209
"UnityEngine.CoreModule.dll!UnityEngine::Logger.get_logHandler()",0.000207,7.7E-05,0.002161,423,310,247,5,7,0.0637830005580327,0.00021261,0.000199,0.000215,594,2,1,3,300,198,7.1E-05,0.002084,340,247,0.000203
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.get_forward()",0.000207,0.000133,0.014198,332,324,247,7,7,0.0751460002611566,0.0002803955,0.000163,0.000249,588,2,2,4,268,198,5.2E-05,0.014123,419,247,0.00016
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_position()",0.000206,0.000179,0.000263,276,250,198,9,10,0.0186790001498593,0.0002075444,0.0002,0.000215,270,3,3,3,90,198,4.9E-05,0.0001,212,198,0
"UnityEngine.UI.dll!::MouseButtonEventData.ReleasedThisFrame()",0.000205,0.000186,0.000285,221,281,285,9,9,0.0187450000994431,0.0002082778,0.000199,0.000211,270,3,3,3,90,198,5.2E-05,0.000135,248,283,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_source()",0.000205,0.000178,0.002895,278,439,226,6,8,0.0662610004292219,0.00022087,0.000194,0.000216,900,3,3,3,300,198,5.1E-05,0.002777,234,226,0.000204
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_allowHDR()",0.000205,0.000161,0.00481,425,479,226,6,6,0.0730569999286672,0.0002435233,0.000184,0.000248,300,1,1,1,300,198,0.000161,0.00481,479,226,0.000192
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::Bloom.IsEnabledAndSupported()",0.000205,0.000177,0.002733,430,323,248,8,9,0.0752129999382305,0.00025071,0.000192,0.000245,600,2,2,2,300,198,6.2E-05,0.002657,291,248,0.000194
"UnityEngine.CoreModule.dll!UnityEngine::Camera.set_depthTextureMode()",0.000204,0.000174,0.003293,308,216,227,8,8,0.0644390001398278,0.0002147967,0.000197,0.00021,300,1,1,1,300,198,0.000174,0.003293,216,227,0.000208
"mscorlib.dll!System.Diagnostics::StackFrame.GetInternalMethodName()",0.000204,0.000159,0.002455,364,346,247,11,11,0.0614700000878656,0.0002293657,0.000186,0.00022,882,3,3,6,268,198,4.8E-05,0.00234,280,247,0.000225
"UnityEngine.CoreModule.dll!UnityEngine::ShimManager.get_screenShim()",0.000203,0.000134,0.000537,219,232,237,12,12,0.0185440000241215,0.0002060444,0.000185,0.000216,180,2,2,2,90,198,4.9E-05,0.000471,231,237,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessLayer.get_sortedBundles()",0.000202,0.000174,0.000365,348,451,266,8,8,0.0610069999165717,0.0002033567,0.000195,0.000209,900,3,3,3,300,198,5E-05,0.000208,290,266,0.000204
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_numberOfEyes()",0.000201,0.000171,0.000347,205,330,354,7,7,0.0605610000748129,0.00020187,0.000192,0.000209,900,3,3,3,300,198,4.9E-05,0.000204,258,354,0.000205
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.set_displayIndex()",0.0002,0.000121,0.00059,380,405,395,4,4,0.0612019999753102,0.0002040067,0.000179,0.000216,300,1,1,1,300,198,0.000121,0.00059,405,395,0.000214
"mscorlib.dll!System::Exception.set_HResult()",0.000199,0.000171,0.000598,259,488,377,9,12,0.0600980001436255,0.0002242463,0.000191,0.000213,882,3,3,6,268,198,4.8E-05,0.000243,221,399,0.000209
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.get_mousePresent()",0.000199,0.000157,0.003129,304,447,428,7,7,0.0881760001902876,0.00029392,0.000183,0.000369,390,1,1,2,300,198,5.3E-05,0.003129,265,428,0.000509
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_screenHeight()",0.000199,0.000154,0.000267,331,415,202,9,10,0.0598190003402124,0.0001993967,0.000191,0.000208,900,3,3,3,300,198,4.7E-05,0.000102,438,347,0.000226
"ComputeNeedsPerObjectLights",0.000199,0.000134,0.000597,409,321,242,5,5,0.0659110000706278,0.0002197033,0.00017,0.000249,300,1,1,1,300,198,0.000134,0.000597,321,242,0.000216
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_screenWidth()",0.000198,0.000171,0.000267,220,318,202,9,10,0.0598090004023106,0.0001993633,0.000191,0.000205,900,3,3,3,300,198,4.8E-05,0.000106,249,202,0.000203
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_depthTextureMode()",0.000198,0.000162,0.00533,320,412,240,8,8,0.0695400000404334,0.0002318,0.000184,0.000238,300,1,1,1,300,198,0.000162,0.00533,412,240,0.000177
"mscorlib.dll!System.IO::Stream..ctor()",0.000197,0.000172,0.000282,213,301,274,14,14,0.0597799999668496,0.0001992667,0.00019,0.000205,300,1,1,1,300,198,0.000172,0.000282,301,274,0.000203
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessEventComparer.GetHashCode()",0.000197,0.000162,0.000273,393,479,493,10,10,0.0593060003411665,0.0001976867,0.000188,0.000206,900,3,3,3,300,198,4.8E-05,0.000128,388,358,0.000201
"LightProbeProxyVolumeManager.Update",0.000196,9.3E-05,0.000566,391,472,460,3,3,0.0614450000612123,0.0002048167,0.000171,0.000226,600,2,2,2,300,198,3.1E-05,0.000492,346,351,0.000231
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessEventComparer.Equals()",0.000196,0.000165,0.001955,374,384,481,10,10,0.0627120000717696,0.00020904,0.000187,0.000205,900,3,3,3,300,198,4.8E-05,0.001807,318,428,0.000186
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_command()",0.000195,0.000162,0.002484,246,219,226,6,7,0.0611130001198035,0.00020371,0.000185,0.000204,900,3,3,3,300,198,4.8E-05,0.00235,209,226,0.000214
"PhysX.ScScene.registerSceneInteractions",0.000195,9.8E-05,0.018734,394,290,419,4,4,0.0675839988107327,0.001609143,0.000119,0.001906,42,1,1,1,42,199,9.8E-05,0.018734,290,419,0
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.get_isFocused()",0.000194,0.000162,0.003024,350,366,221,6,7,0.0666350002829859,0.0002221167,0.000185,0.000209,900,3,3,3,300,198,4.8E-05,0.002881,245,221,0.000199
"NavMeshManager",0.000194,9.9E-05,0.001647,400,446,428,3,3,0.0610619997969479,0.00020354,0.000161,0.000225,300,1,1,1,300,198,9.9E-05,0.001647,446,428,0.000144
"mscorlib.dll!System.Collections.Generic::List`1.Sort()",0.000193,8.1E-05,0.004121,450,317,428,9,10,0.0741240001298138,0.00024708,0.000179,0.000293,390,1,1,2,300,198,8.1E-05,0.004121,317,428,0.000174
"EnlightenRuntimeManager.AddCustomLights",0.000193,0.0001,0.000673,476,448,422,6,6,0.0661339998914627,0.0002204467,0.000167,0.000262,300,1,1,1,300,198,0.0001,0.000673,448,422,0.00018
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.get_activeInHierarchy()",0.000192,0.000152,0.004765,418,429,428,7,7,0.0689460000139661,0.00022982,0.000173,0.00023,300,1,1,1,300,198,0.000152,0.004765,429,428,0.000217
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_button()",0.000191,0.000165,0.000246,202,250,286,9,9,0.0174169998281286,0.0001935222,0.000185,0.0002,270,3,3,3,90,198,5E-05,0.000103,204,283,0
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_delta()",0.000191,0.000163,0.000254,218,244,198,9,10,0.0172500000444415,0.0001916667,0.000175,0.000202,270,3,3,3,90,198,4.9E-05,0.000102,199,235,0
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_pointerEnter()",0.000189,0.000158,0.00023,263,281,283,10,10,0.0171250000603322,0.0001902778,0.000182,0.000195,270,3,3,3,90,198,4.8E-05,8.9E-05,207,258,0
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.get_pointerDrag()",0.000189,0.000175,0.000203,269,253,272,9,9,0.00643900001887232,0.0001893824,0.000185,0.000194,102,3,3,3,34,245,4.7E-05,9.9E-05,279,261,0
"Assembly-CSharp.dll!::ObjectsToObserve.test()",0.000189,0.000167,0.009304999,418,336,286,5,5,0.0663679999161104,0.0002212267,0.000183,0.000194,900,3,3,3,300,198,4.8E-05,0.009171,205,286,0.000186
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.set_scrollDelta()",0.000188,0.000171,0.000242,212,220,283,9,10,0.0172889999375911,0.0001921,0.000183,0.000201,270,3,3,3,90,198,5E-05,9.4E-05,244,243,0
"UnityEngine.CoreModule.dll!UnityEngine::Color.op_Implicit()",0.000188,0.000172,0.000324,229,479,296,11,11,0.0572569999640109,0.0001908567,0.000181,0.000194,300,1,1,1,300,198,0.000172,0.000324,479,296,0.000187
"UnityEngine.AIModule.dll!UnityEngine.AI::NavMesh.Internal_CallOnNavMeshPreUpdate()",0.000187,6.3E-05,0.003998,236,474,388,3,3,0.0599369997507893,0.00019979,0.000162,0.000196,300,1,1,1,300,198,6.3E-05,0.003998,474,388,0.000239
"PhysX.ScScene.updateSimulationController",0.000187,9.7E-05,0.000641,297,447,482,4,4,0.0307800000955467,0.0002025,0.000155,0.000232,156,1,1,2,152,198,9.7E-05,0.000641,447,482,0
"Animators.FireAnimationEventsAndBehaviours",0.000187,0.000127,0.001854,314,469,383,5,5,0.0634579998441041,0.0002115267,0.000171,0.00021,300,1,1,1,300,198,0.000127,0.001854,469,383,0.000214
"PhysX.PostThirdPassTask",0.000187,0.000104,0.00298,326,207,392,4,4,0.072372000424366,0.0008318621,0.000136,0.001658,89,1,1,2,87,200,0.000104,0.00298,207,392,0
"Physics.JointBreaks",0.000187,0.0001,0.000913,414,350,388,4,4,0.0556620002389536,0.000207694,0.000158,0.000246,294,1,1,2,268,198,0.0001,0.000913,350,388,0.000165
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.get_scrollDelta()",0.000186,0.00016,0.000232,240,208,235,8,10,0.016916999957175,0.0001879667,0.000179,0.000196,270,3,3,3,90,198,4.8E-05,9.3E-05,199,235,0
"UnityEngine.CoreModule.dll!UnityEngine::EditorSystemInfo.UsesLoadStoreActions()",0.000186,0.000112,0.004523,475,479,226,8,8,0.0642549999101902,0.0002141833,0.00016,0.000217,300,1,1,1,300,198,0.000112,0.004523,479,226,0.000163
"mscorlib.dll!System.IO::StreamWriter.CheckAsyncTaskInProgress()",0.000185,0.000134,0.000341,357,398,332,7,8,0.0557660001068143,0.0001858867,0.000175,0.000195,600,2,2,2,300,198,5E-05,0.000266,418,332,0.000193
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::LensDistortion.IsEnabledAndSupported()",0.000184,0.000133,0.005707,219,428,233,8,9,0.068846000413032,0.0002294867,0.000163,0.000219,600,2,2,2,300,198,5.2E-05,0.005635,464,233,0.000153
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_destination()",0.000183,0.000159,0.002322,299,328,410,8,8,0.0673850003622647,0.0002246167,0.000175,0.000193,900,3,3,3,300,198,4.8E-05,0.002206,400,410,0.000174
"mscorlib.dll!System.IO::StreamWriter.get_UTF8NoBOM()",0.000182,0.000101,0.000573,469,491,297,8,8,0.062291000103869,0.0002076367,0.000167,0.000239,300,1,1,1,300,198,0.000101,0.000573,491,297,0.000223
"UnityEngine.CoreModule.dll!UnityEngine::EditorSystemInfo.GetGraphicsFormat()",0.000181,0.000146,0.003839,203,479,226,10,10,0.0630929999460932,0.00021031,0.000171,0.000223,300,1,1,1,300,198,0.000146,0.003839,479,226,0.00017
"FixedUpdate.XRFixedUpdate",0.00018,0.000114,0.000713,250,239,272,2,2,0.0545529999071732,0.000203556,0.000141,0.000229,294,1,1,2,268,198,8.6E-05,0.00059,221,380,0.000204
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.get_layer()",0.00018,0.000153,0.00041,335,234,374,5,5,0.0545720001246082,0.0001819067,0.000174,0.000186,300,1,1,1,300,198,0.000153,0.00041,234,374,0.000167
"UnityEngine.CoreModule.dll!UnityEngine::Display.get_main()",0.000177,7.9E-05,0.000547,216,202,240,6,6,0.0559469999279827,0.00018649,0.000169,0.000186,300,1,1,1,300,198,7.9E-05,0.000547,202,240,0.000117
"EarlyUpdate.SpriteAtlasManagerUpdate",0.000176,0.000116,0.000577,384,478,215,2,2,0.0585179997578962,0.00019506,0.000172,0.000185,300,1,1,1,300,198,0.000116,0.000577,478,215,0.000173
"mscorlib.dll!System.Collections.Generic::Dictionary`2.get_Values()",0.000175,0.000159,0.000517,358,461,307,8,8,0.00253100000554696,0.0002109167,0.00017,0.000197,12,1,1,1,12,204,0.000159,0.000517,461,307,0
"com.unity.multiplayer-hlapi.Runtime.dll!UnityEngine.Networking::NetworkServer.Update()",0.000172,5.1E-05,0.003521,240,216,428,6,6,0.0545239998136822,0.0001817467,0.000125,0.000212,300,1,1,1,300,198,5.1E-05,0.003521,216,428,0.000132
"Assembly-CSharp.dll!::Obj..ctor()",0.00017,0.00015,0.002882,213,332,428,5,5,0.0566870002257929,0.0001889567,0.000163,0.000176,900,3,3,3,300,198,4.7E-05,0.00276,200,428,0.000222
"EarlyUpdate.ResetFrameStatsAfterPresent",0.000169,0.000144,0.000722,366,235,387,2,2,0.0589690001361305,0.0001965633,0.000161,0.00021,300,1,1,1,300,198,0.000144,0.000722,235,387,0.000213
"Particles.Sync",0.000168,0.000131,0.003047,289,495,428,3,3,0.0550710002753476,0.00018357,0.000158,0.000177,600,2,2,2,300,198,5.3E-05,0.002983,233,428,0.000156
"UnityEngine.CoreModule.dll!UnityEngine::Quaternion..ctor()",0.000168,0.000139,0.000483,328,260,377,7,7,0.0503840001110802,0.000188,0.000157,0.000186,588,2,2,4,268,198,5.1E-05,0.000203,251,368,0.000171
"FrameEvents.XREndFrame",0.000167,0.000119,0.004061,359,302,276,3,3,0.0593270000172197,0.0001977567,0.000146,0.0002,300,1,1,1,300,198,0.000119,0.004061,302,276,0.000204
"Profiler.CollectGIStats",0.000166,0.000124,0.000667,339,356,475,3,3,0.0569309999118559,0.00018977,0.000152,0.000206,300,1,1,1,300,198,0.000124,0.000667,356,475,0.000152
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_SetNativeEvent()",0.000166,9.6E-05,0.000537,451,349,213,4,4,0.0541260000827606,0.00018042,0.000152,0.000191,300,1,1,1,300,198,9.6E-05,0.000537,349,213,0.000159
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.get_zero()",0.000164,7.9E-05,0.0038,313,416,388,5,11,0.0722669999595382,0.00024089,0.000149,0.000337,570,1,1,4,300,198,5.2E-05,0.0038,242,388,0.000151
"ConstraintManager::Update::JobSetup",0.000163,0.000102,0.001237,218,488,428,4,4,0.0496480000292649,0.0001654933,0.000125,0.00018,300,1,1,1,300,198,0.000102,0.001237,488,428,0.000176
"mscorlib.dll!System::Math.Ceiling()",0.000163,0.000142,0.000338,232,285,419,12,12,0.0505470001080539,0.00016849,0.000156,0.000171,300,1,1,1,300,198,0.000142,0.000338,285,419,0.000161
"mscorlib.dll!System.Globalization::CompareInfo.get_UseManagedCollation()",0.00016,0.000107,0.000415,450,316,230,15,15,0.0486439999585855,0.0001621467,0.000154,0.000166,300,1,1,1,300,198,0.000107,0.000415,316,230,0.000162
"PhysX.ScScene.registerInteractions",0.000159,0.000101,0.016248,263,444,374,4,4,0.0322629991060239,0.0007013695,0.000111,0.000214,46,1,1,1,46,198,0.000101,0.016248,444,374,0
"EarlyUpdate.PerformanceAnalyticsUpdate",0.000159,0.000104,0.000622,294,467,493,2,2,0.054151000083948,0.0001805033,0.000144,0.000214,300,1,1,1,300,198,0.000104,0.000622,467,493,0.000256
"EarlyUpdate.UpdateTextureStreamingManager",0.000159,9.8E-05,0.000515,320,211,409,2,2,0.0501130000120611,0.0001670433,0.000153,0.000172,300,1,1,1,300,198,9.8E-05,0.000515,211,409,0.00034
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessManager.get_instance()",0.000158,6.9E-05,0.000556,255,216,203,7,7,0.0467750000025262,0.0001559167,0.000122,0.000166,300,1,1,1,300,198,6.9E-05,0.000556,216,203,0.000106
"UnityEngine.UI.dll!UnityEngine.UI::Slider.get_wholeNumbers()",0.000157,0.000115,0.006318,259,253,388,8,8,0.0531319997789979,0.0001771067,0.000148,0.000163,600,2,2,2,300,198,4.9E-05,0.006243,418,388,0.000157
"mscorlib.dll!System.Globalization::CultureInfo.get_CompareInfo()",0.000157,8.9E-05,0.000563,461,398,478,14,14,0.047865999986243,0.0001595533,0.000115,0.000172,300,1,1,1,300,198,8.9E-05,0.000563,398,478,0.000153
"Profiler.CollectUICanvasStats",0.000156,8.8E-05,0.000632,454,210,354,3,3,0.0504260001835064,0.0001680867,0.000118,0.000195,300,1,1,1,300,198,8.8E-05,0.000632,210,354,0.000135
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_height()",0.000156,0.000113,0.002651,294,318,226,7,7,0.0484120001310657,0.0001613733,0.000143,0.000162,600,2,2,2,300,198,4.9E-05,0.002577,216,226,0.000138
"UnityEngine.CoreModule.dll!UnityEngine::Vector2.get_zero()",0.000155,9.2E-05,0.000438,213,286,235,8,8,0.0138450000231387,0.0001538333,0.000146,0.000163,90,1,1,1,90,198,9.2E-05,0.000438,286,235,0
"mscorlib.dll!System::Exception.get_Message()",0.000155,0.000119,0.000366,422,209,377,5,5,0.0451970001558948,0.0001686455,0.000144,0.000165,588,2,2,4,268,198,4.8E-05,0.000187,246,471,0.000155
"PostLateUpdate.PhysicsSkinnedClothFinishUpdate",0.000154,0.000123,0.000286,255,495,464,2,2,0.0483880000829231,0.0001612933,0.000146,0.00017,300,1,1,1,300,198,0.000123,0.000286,495,464,0.000157
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_flip()",0.000153,0.000128,0.0002,222,417,202,6,7,0.0460189999757858,0.0001533967,0.000146,0.000159,600,2,2,2,300,198,4.8E-05,0.00011,315,296,0.000159
"UnityEngine.CoreModule.dll!UnityEngine::Camera.FireOnPostRender()",0.000153,0.000101,0.003306,495,416,401,4,4,0.0496940000230097,0.0001656467,0.000141,0.000164,300,1,1,1,300,198,0.000101,0.003306,416,401,0.000156
"UnityEngine.UI.dll!UnityEngine.UI::Slider.get_minValue()",0.000152,0.000121,0.004219,401,447,388,8,8,0.0497120000618452,0.0001657067,0.000146,0.000159,600,2,2,2,300,198,5.1E-05,0.004158,215,388,0.000136
"UnityEngine.UI.dll!UnityEngine.UI::Slider.get_maxValue()",0.000152,0.000128,0.000205,384,332,323,8,8,0.0456099998555146,0.0001520333,0.000147,0.000156,600,2,2,2,300,198,5.1E-05,0.000125,311,323,0.000154
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.get_currentSelectedGameObject()",0.000151,0.00012,0.00023,258,212,198,7,7,0.0138460000998748,0.0001538444,0.000142,0.000165,180,2,2,2,90,198,4.9E-05,0.000119,218,198,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_screenHeight()",0.00015,0.000114,0.003981,298,452,226,7,7,0.0486460001702653,0.0001621533,0.000142,0.000157,600,2,2,2,300,198,4.8E-05,0.002035,394,226,0.000151
"mscorlib.dll!System::MarshalByRefObject..ctor()",0.00015,0.000128,0.00263,394,234,286,11,15,0.0503380001828191,0.0001677933,0.000147,0.000156,600,2,2,2,300,198,4.9E-05,0.002571,240,286,0.000155
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_propertySheets()",0.000149,0.000114,0.002153,343,479,226,7,7,0.0483710000007704,0.0001612367,0.000138,0.00016,600,2,2,2,300,198,4.8E-05,0.002087,439,226,0.000153
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.set_temporalAntialiasing()",0.000149,0.000105,0.002357,389,479,226,7,7,0.0474950001334946,0.0001583167,0.000137,0.000159,600,2,2,2,300,198,4.6E-05,0.002283,479,226,0.000136
"PhysX.ScScene.processNpLostTouchTask",0.000147,7.4E-05,0.000402,207,278,495,4,4,0.0127150000189431,0.0001569753,0.00013,0.00017,83,1,1,2,81,199,7.4E-05,0.000402,278,495,0
"mscorlib.dll!System.Security::SecurityManager.CheckElevatedPermissions()",0.000146,0.000107,0.000188,493,395,237,15,15,0.0441500001470558,0.0001471667,0.000139,0.000155,600,2,2,2,300,198,4.9E-05,0.000105,306,237,0.000146
